order_item_id,order_id,product_id,product_name,category,quantity,unit_price,line_total
OI2067919,ORD1024443,PROD10179,Kensho Cutting Board,Home & Kitchen,1,28.57,28.57
OI2067920,ORD1024443,PROD10470,Marlow & Co Building Blocks Set,Toys & Games,2,,
OI2067921,ORD1024444,PROD10334,Nimbus Sleeping Bag,Sports & Outdoors,1,26.07,26.07
OI2067922,ORD1024444,PROD10369,Kensho Foam Roller,Sports & Outdoors,1,24.76,24.76
OI2067923,ORD1024444,PROD10347,Nimbus Dumbbell Set,Sports & Outdoors,1,90.23,90.23
OI2067924,ORD1024445,PROD10214,Marlow & Co Coffee Maker,Home & Kitchen,1,73.93,73.93
OI2067925,ORD1024445,PROD10080,Aurex Yoga Pants,Apparel,3,30.21,90.63
OI2067926,ORD1024445,PROD10021,Nimbus Bluetooth Speaker,Electronics,1,19.98,19.98
OI2067927,ORD1024446,PROD10442,Kensho Poetry Collection,Books,1,26.9,26.9
OI2067928,ORD1024446,PROD10178,Northline Cutting Board,Home & Kitchen,1,30.55,30.55
OI2067929,ORD1024446,PROD10422,Nimbus Cookbook,Books,1,30.0,30.0
OI2067930,ORD1024446,PROD10201,Cedar Grove Coffee Maker,Home & Kitchen,1,58.28,58.28
OI2067931,ORD1024447,PROD10388,Kensho History Bestseller,Books,1,30.0,30.0
OI2067932,ORD1024447,PROD10264,Verdant Vitamin C Serum,Beauty & Personal Care,1,28.78,28.78
OI2067933,ORD1024448,PROD10357,Trueform Foam Roller,Sports & Outdoors,1,31.39,31.39
OI2067934,ORD1024448,PROD10237,Aurex Electric Toothbrush,Beauty & Personal Care,1,37.09,37.09
OI2067935,ORD1024448,PROD10305,Northline Dumbbell Set,Sports & Outdoors,1,21.63,21.63
OI2067936,ORD1024448,PROD10280,Nimbus Facial Cleanser,Beauty & Personal Care,1,20.9,20.9
OI2067937,ORD1024449,PROD10446,Aurex Sci-Fi Anthology,Books,1,23.34,23.34
OI2067938,ORD1024449,PROD10426,Verdant Sci-Fi Anthology,Books,2,30.0,60.0
OI2067939,ORD1024449,PROD10450,Northline Mystery Novel,Books,1,30.0,30.0
OI2067940,ORD1024450,PROD10561,Marlow & Co Spice Set,Grocery,1,19.21,19.21
OI2067941,ORD1024450,PROD10595,Cedar Grove Protein Bar Case,Grocery,1,13.73,13.73
OI2067942,ORD1024450,PROD10587,Cedar Grove Green Tea Box,Grocery,2,25.0,50.0
OI2067943,ORD1024450,PROD10557,Trueform Olive Oil,Grocery,1,25.0,25.0
OI2067944,ORD1024451,PROD10524,Cedar Grove Craft Kit,Toys & Games,1,22.73,22.73
OI2067945,ORD1024451,PROD10223,Aurex Bath Towel Set,Home & Kitchen,1,44.34,44.34
OI2067946,ORD1024451,PROD10480,Verdant Puzzle 1000pc,Toys & Games,2,45.39,90.78
OI2067947,ORD1024452,PROD10584,Trueform Protein Bar Case,Grocery,1,18.83,18.83
OI2067948,ORD1024452,PROD10501,Marlow & Co Board Game,Toys & Games,1,50.0,50.0
OI2067949,ORD1024452,PROD10590,Bluepeak Olive Oil,Grocery,1,7.57,7.57
OI2067950,ORD1024453,PROD10043,Bluepeak USB-C Hub,Electronics,1,15.08,15.08
OI2067951,ORD1024453,PROD10525,Northline Plush Toy,Toys & Games,1,50.0,50.0
OI2067952,ORD1024453,PROD10133,Nimbus Rain Jacket,Apparel,1,34.76,34.76
OI2067953,ORD1024454,PROD10418,Nimbus Children's Picture Book,Books,1,8.78,8.78
OI2067954,ORD1024454,PROD10260,Marlow & Co Lip Balm Set,Beauty & Personal Care,1,18.31,18.31
OI2067955,ORD1024455,PROD10348,Trueform Bike Helmet,Sports & Outdoors,1,15.4,15.4
OI2067956,ORD1024455,PROD10417,Kensho Business Strategy Book,Books,1,30.0,30.0
OI2067957,ORD1024456,PROD10239,Verdant Lip Balm Set,Beauty & Personal Care,1,24.13,24.13
OI2067958,ORD1024457,PROD10184,Cedar Grove Table Lamp,Home & Kitchen,1,31.93,31.93
OI2067959,ORD1024458,PROD10197,Northline Air Fryer,Home & Kitchen,1,13.1,13.1
OI2067960,ORD1024458,PROD10008,Northline Noise-Cancelling Headphones,Electronics,1,16.67,16.67
OI2067961,ORD1024458,PROD10490,Northline Action Figure,Toys & Games,1,22.93,22.93
OI2067962,ORD1024458,PROD10171,Northline Table Lamp,Home & Kitchen,1,30.75,30.75
OI2067963,ORD1024459,PROD10568,Northline Trail Mix,Grocery,3,10.62,31.86
OI2067964,ORD1024459,PROD10264,Verdant Vitamin C Serum,Beauty & Personal Care,2,28.78,57.56
OI2067965,ORD1024460,PROD10261,Cedar Grove Body Lotion,Beauty & Personal Care,3,19.08,57.24
OI2067966,ORD1024460,PROD10409,Bluepeak History Bestseller,Books,1,30.0,30.0
OI2067967,ORD1024461,PROD10009,Trueform Smart Watch,Electronics,1,26.67,26.67
OI2067968,ORD1024462,PROD10138,Verdant Yoga Pants,Apparel,1,15.4,15.4
OI2067969,ORD1024462,PROD10465,Kensho Board Game,Toys & Games,2,10.65,21.3
OI2067970,ORD1024462,PROD10123,Bluepeak Slim Fit Jeans,Apparel,1,32.63,32.63
OI2067971,ORD1024462,PROD10503,Marlow & Co Action Figure,Toys & Games,3,50.0,150.0
OI2067972,ORD1024463,PROD10528,Nimbus Spice Set,Grocery,2,9.18,18.36
OI2067973,ORD1024463,PROD10087,Verdant Hooded Sweatshirt,Apparel,1,22.0,22.0
OI2067974,ORD1024463,PROD10559,Aurex Sparkling Water Pack,Grocery,1,21.73,21.73
OI2067975,ORD1024463,PROD10144,Northline Baseball Cap,Apparel,1,20.87,20.87
OI2067976,ORD1024464,PROD10397,Verdant Self-Help Guide,Books,3,17.57,52.71
OI2067977,ORD1024465,PROD10521,Halcyon Board Game,Toys & Games,1,50.0,50.0
OI2067978,ORD1024465,PROD10112,Verdant Denim Jacket,Apparel,1,8.57,8.57
OI2067979,ORD1024465,PROD10451,Trueform Board Game,Toys & Games,1,23.8,23.8
OI2067980,ORD1024466,PROD10225,Bluepeak Non-Stick Pan,Home & Kitchen,1,14.04,14.04
OI2067981,ORD1024466,PROD10066,Kensho Webcam,Electronics,1,33.79,33.79
OI2067982,ORD1024466,PROD10593,Halcyon Olive Oil,Grocery,1,7.72,7.72
OI2067983,ORD1024466,PROD10192,Nimbus Blender,Home & Kitchen,1,17.91,17.91
OI2067984,ORD1024467,PROD10139,Marlow & Co Cotton T-Shirt,Apparel,1,8.09,8.09
OI2067985,ORD1024467,PROD10014,Bluepeak Wireless Earbuds,Electronics,1,38.79,38.79
OI2067986,ORD1024468,PROD10058,Nimbus Noise-Cancelling Headphones,Electronics,1,30.85,30.85
OI2067987,ORD1024468,PROD10278,Trueform Electric Toothbrush,Beauty & Personal Care,2,20.35,40.7
OI2067988,ORD1024468,PROD10469,Halcyon Card Game,Toys & Games,1,29.72,29.72
OI2067989,ORD1024469,PROD10246,Marlow & Co Shampoo,Beauty & Personal Care,1,16.81,16.81
OI2067990,ORD1024469,PROD10304,Marlow & Co Hiking Backpack,Sports & Outdoors,1,18.56,18.56
OI2067991,ORD1024469,PROD10293,Marlow & Co Sunscreen SPF50,Beauty & Personal Care,1,32.81,32.81
OI2067992,ORD1024469,PROD10311,Nimbus Dumbbell Set,Sports & Outdoors,1,51.86,51.86
OI2067993,ORD1024469,PROD10228,Kensho Facial Cleanser,Beauty & Personal Care,1,9.33,9.33
OI2067994,ORD1024469,PROD10310,Verdant Water Bottle,Sports & Outdoors,1,23.13,23.13
OI2067995,ORD1024470,PROD10249,Verdant Hair Dryer,Beauty & Personal Care,2,28.87,57.74
OI2067996,ORD1024470,PROD10523,Trueform Outdoor Playset,Toys & Games,1,30.5,30.5
OI2067997,ORD1024470,PROD10029,Halcyon Power Bank,Electronics,1,45.53,45.53
OI2067998,ORD1024471,PROD10562,Cedar Grove Organic Coffee Beans,Grocery,1,,
OI2067999,ORD1024471,PROD10343,Verdant Resistance Bands,Sports & Outdoors,3,21.65,64.95
OI2068000,ORD1024471,PROD10010,Cedar Grove Router,Electronics,1,17.96,17.96
OI2068001,ORD1024471,PROD10548,Aurex Honey Jar,Grocery,1,25.0,25.0
OI2068002,ORD1024472,PROD10045,Cedar Grove 4K Monitor,Electronics,2,26.53,53.06
OI2068003,ORD1024472,PROD10209,Verdant Non-Stick Pan,home & kitchen,1,90.0,90.0
OI2068004,ORD1024473,PROD10210,Trueform Table Lamp,Home & Kitchen,1,45.58,45.58
OI2068005,ORD1024473,PROD10335,Cedar Grove Camping Tent,Sports & Outdoors,1,63.33,63.33
OI2068006,ORD1024474,PROD10193,Halcyon Coffee Maker,Home & Kitchen,1,20.27,20.27
OI2068007,ORD1024474,PROD10211,Bluepeak Throw Pillow,Home & Kitchen,2,9.1,18.2
OI2068008,ORD1024474,PROD10201,Cedar Grove Coffee Maker,Home & Kitchen,1,58.28,58.28
OI2068009,ORD1024475,PROD10251,Kensho Sunscreen SPF50,Beauty & Personal Care,1,5.41,5.41
OI2068010,ORD1024475,PROD10501,Marlow & Co Board Game,Toys & Games,2,50.0,100.0
OI2068011,ORD1024475,PROD10092,Northline Leather Belt,Apparel,1,15.28,15.28
OI2068012,ORD1024476,PROD10280,Nimbus Facial Cleanser,Beauty & Personal Care,1,20.9,20.9
OI2068013,ORD1024476,PROD10099,Cedar Grove Leather Belt,Apparel,1,24.93,24.93
OI2068014,ORD1024476,PROD10240,Northline Lip Balm Set,Beauty & Personal Care,1,40.0,40.0
OI2068015,ORD1024476,PROD10109,Cedar Grove Hooded Sweatshirt,Apparel,1,60.0,60.0
OI2068016,ORD1024476,PROD10267,Verdant Sunscreen SPF50,Beauty & Personal Care,1,14.25,14.25
OI2068017,ORD1024477,PROD10057,Trueform Smart Watch,Electronics,1,25.7,25.7
OI2068018,ORD1024477,PROD10528,Nimbus Spice Set,Grocery,1,9.18,9.18
OI2068019,ORD1024477,PROD10021,Nimbus Bluetooth Speaker,Electronics,1,19.98,19.98
OI2068020,ORD1024477,PROD10538,Kensho Granola,Grocery,1,6.95,6.95
OI2068021,ORD1024478,PROD10282,Bluepeak Shampoo,Beauty & Personal Care,1,40.0,40.0
OI2068022,ORD1024478,PROD10392,Northline Mystery Novel,Books,1,24.18,24.18
OI2068023,ORD1024478,PROD10249,Verdant Hair Dryer,Beauty & Personal Care,2,28.87,57.74
OI2068024,ORD1024479,PROD10509,Aurex Action Figure,Toys & Games,1,8.66,8.66
OI2068025,ORD1024479,PROD10244,Nimbus Sunscreen SPF50,Beauty & Personal Care,1,40.0,40.0
OI2068026,ORD1024479,PROD10561,Marlow & Co Spice Set,Grocery,1,19.21,19.21
OI2068027,ORD1024479,PROD10472,Nimbus Card Game,Toys & Games,1,25.52,25.52
OI2068028,ORD1024479,PROD10232,Verdant Sunscreen SPF50,Beauty & Personal Care,1,12.91,12.91
OI2068029,ORD1024480,PROD10344,Halcyon Resistance Bands,Sports & Outdoors,1,17.07,17.07
OI2068030,ORD1024480,PROD10425,Aurex Cookbook,Books,1,24.08,24.08
OI2068031,ORD1024480,PROD10372,Cedar Grove Hiking Backpack,Sports & Outdoors,1,27.65,27.65
OI2068032,ORD1024481,PROD10396,Marlow & Co Self-Help Guide,Books,1,12.56,12.56
OI2068033,ORD1024481,PROD10264,Verdant Vitamin C Serum,Beauty & Personal Care,1,28.78,28.78
OI2068034,ORD1024482,PROD10088,Trueform Running Shoes,Apparel,1,22.43,22.43
OI2068035,ORD1024482,PROD10121,Verdant Hooded Sweatshirt,Apparel,1,30.48,30.48
OI2068036,ORD1024483,PROD10330,Nimbus Bike Helmet,Sports & Outdoors,2,13.4,26.8
OI2068037,ORD1024483,PROD10401,Nimbus Mystery Novel,Books,2,17.69,35.38
OI2068038,ORD1024483,PROD10355,Aurex Resistance Bands,Sports & Outdoors,1,35.78,35.78
OI2068039,ORD1024484,PROD10002,Trueform Power Bank,Electronics,1,32.71,32.71
OI2068040,ORD1024484,PROD10314,Northline Sleeping Bag,Sports & Outdoors,1,,
OI2068041,ORD1024484,PROD10260,Marlow & Co Lip Balm Set,Beauty & Personal Care,1,18.31,18.31
OI2068042,ORD1024484,PROD10008,Northline Noise-Cancelling Headphones,Electronics,1,16.67,16.67
OI2068043,ORD1024484,PROD10341,Bluepeak Resistance Bands,Sports & Outdoors,1,34.27,34.27
OI2068044,ORD1024485,PROD10399,Aurex Sci-Fi Anthology,Books,1,22.92,22.92
OI2068045,ORD1024485,PROD10419,Nimbus Business Strategy Book,Books,1,20.6,20.6
OI2068046,ORD1024485,PROD10448,Verdant Children's Picture Book,Books,1,30.0,30.0
OI2068047,ORD1024485,PROD10430,Verdant Travel Guide,Books,1,30.0,30.0
OI2068048,ORD1024485,PROD10420,Nimbus Children's Picture Book,Books,1,5.99,5.99
OI2068049,ORD1024485,PROD10421,Nimbus Self-Help Guide,Books,1,30.0,30.0
OI2068050,ORD1024486,PROD10528,Nimbus Spice Set,Grocery,1,9.18,9.18
OI2068051,ORD1024486,PROD10582,Bluepeak Granola,Grocery,1,22.04,22.04
OI2068052,ORD1024487,PROD10273,Kensho Electric Toothbrush,Beauty & Personal Care,2,19.05,38.1
OI2068053,ORD1024487,PROD10228,Kensho Facial Cleanser,Beauty & Personal Care,1,9.33,9.33
OI2068054,ORD1024488,PROD10317,Trueform Hiking Backpack,Sports & Outdoors,1,70.02,70.02
OI2068055,ORD1024488,PROD10304,Marlow & Co Hiking Backpack,Sports & Outdoors,1,18.56,18.56
OI2068056,ORD1024489,PROD10147,Nimbus Slim Fit Jeans,Apparel,4,37.01,148.04
OI2068057,ORD1024489,PROD10288,Marlow & Co Body Lotion,Beauty & Personal Care,1,19.61,19.61
OI2068058,ORD1024490,PROD10201,Cedar Grove Coffee Maker,Home & Kitchen,1,58.28,58.28
OI2068059,ORD1024490,PROD10055,Cedar Grove Noise-Cancelling Headphones,Electronics,1,26.32,26.32
OI2068060,ORD1024490,PROD10302,Trueform Water Bottle,Sports & Outdoors,2,30.85,61.7
OI2068061,ORD1024490,PROD10210,Trueform Table Lamp,Home & Kitchen,3,45.58,136.74
OI2068062,ORD1024491,PROD10356,Kensho Resistance Bands,Sports & Outdoors,1,51.35,51.35
OI2068063,ORD1024491,PROD10267,Verdant Sunscreen SPF50,Beauty & Personal Care,1,14.25,14.25
OI2068064,ORD1024491,PROD10097,Trueform Running Shoes,Apparel,1,27.4,27.4
OI2068065,ORD1024492,PROD10249,Verdant Hair Dryer,Beauty & Personal Care,2,28.87,57.74
OI2068066,ORD1024492,PROD10107,Verdant Cotton T-Shirt,Apparel,1,17.4,17.4
OI2068067,ORD1024492,PROD10275,Verdant Lip Balm Set,Beauty & Personal Care,1,13.63,13.63
OI2068068,ORD1024492,PROD10130,Cedar Grove Cotton T-Shirt,Apparel,1,17.77,17.77
OI2068069,ORD1024492,PROD10253,Trueform Hair Dryer,Beauty & Personal Care,1,19.9,19.9
OI2068070,ORD1024493,PROD10454,Trueform Building Blocks Set,Toys & Games,2,17.35,34.7
OI2068071,ORD1024493,PROD10486,Halcyon Building Blocks Set,Toys & Games,1,39.9,39.9
OI2068072,ORD1024493,PROD10483,Nimbus Puzzle 1000pc,Toys & Games,1,47.92,47.92
OI2068073,ORD1024494,PROD10002,Trueform Power Bank,Electronics,1,32.71,32.71
OI2068074,ORD1024494,PROD10175,Kensho Cutlery Set,Home & Kitchen,1,14.67,14.67
OI2068075,ORD1024494,PROD10069,Verdant Smart Watch,Electronics,1,23.71,23.71
OI2068076,ORD1024495,PROD10448,Verdant Children's Picture Book,Books,1,30.0,30.0
OI2068077,ORD1024495,PROD10314,Northline Sleeping Bag,Sports & Outdoors,1,11.19,11.19
OI2068078,ORD1024496,PROD10001,Kensho Bluetooth Speaker,Electronics,3,22.93,68.79
OI2068079,ORD1024496,PROD10037,Trueform Wireless Earbuds,Electronics,1,15.0,15.0
OI2068080,ORD1024497,PROD10410,Cedar Grove Poetry Collection,Books,1,29.45,29.45
OI2068081,ORD1024497,PROD10376,Trueform Travel Guide,Books,1,21.29,21.29
OI2068082,ORD1024497,PROD10436,Northline Mystery Novel,Books,1,24.09,24.09
OI2068083,ORD1024497,PROD10398,Kensho Biography,Books,1,16.2,16.2
OI2068084,ORD1024497,PROD10394,Nimbus Biography,Books,1,9.62,9.62
OI2068085,ORD1024498,PROD10173,Marlow & Co Table Lamp,Home & Kitchen,1,89.57,89.57
OI2068086,ORD1024498,PROD10178,Northline Cutting Board,Home & Kitchen,1,30.55,30.55
OI2068087,ORD1024498,PROD10176,Halcyon Blender,Home & Kitchen,1,34.51,34.51
OI2068088,ORD1024498,PROD10212,Nimbus Air Fryer,Home & Kitchen,1,45.38,45.38
OI2068089,ORD1024499,PROD10303,Bluepeak Water Bottle,Sports & Outdoors,2,44.0,88.0
OI2068090,ORD1024499,PROD10163,Northline Throw Pillow,Home & Kitchen,1,25.45,25.45
OI2068091,ORD1024500,PROD10586,Verdant Protein Bar Case,Grocery,1,25.0,25.0
OI2068092,ORD1024500,PROD10526,Marlow & Co Olive Oil,Grocery,1,7.68,7.68
OI2068093,ORD1024501,PROD10227,Aurex Facial Cleanser,Beauty & Personal Care,1,40.0,40.0
OI2068094,ORD1024501,PROD10282,Bluepeak Shampoo,Beauty & Personal Care,1,40.0,40.0
OI2068095,ORD1024501,PROD10245,Halcyon Sunscreen SPF50,Beauty & Personal Care,1,35.53,35.53
OI2068096,ORD1024502,PROD10589,Trueform Spice Set,Grocery,1,17.09,17.09
OI2068097,ORD1024502,PROD10554,Trueform Granola,Grocery,2,25.0,50.0
OI2068098,ORD1024502,PROD10552,Trueform Pasta Pack,Grocery,1,15.13,15.13
OI2068099,ORD1024502,PROD10551,Northline Granola,Grocery,1,25.0,25.0
OI2068100,ORD1024503,PROD10298,Verdant Vitamin C Serum,Beauty & Personal Care,1,10.82,10.82
OI2068101,ORD1024503,PROD10403,Bluepeak Cookbook,Books,1,30.0,30.0
OI2068102,ORD1024503,PROD10260,Marlow & Co Lip Balm Set,Beauty & Personal Care,1,18.31,18.31
OI2068103,ORD1024504,PROD10486,Halcyon Building Blocks Set,Toys & Games,1,39.9,39.9
OI2068104,ORD1024504,PROD10106,Nimbus Hooded Sweatshirt,Apparel,1,16.96,16.96
OI2068105,ORD1024505,PROD10296,Verdant Lip Balm Set,Beauty & Personal Care,1,40.0,40.0
OI2068106,ORD1024505,PROD10292,Aurex Lip Balm Set,Beauty & Personal Care,2,36.26,72.52
OI2068107,ORD1024506,PROD10413,Marlow & Co Cookbook,Books,1,11.84,11.84
OI2068108,ORD1024506,PROD10441,Bluepeak Poetry Collection,Books,1,30.0,30.0
OI2068109,ORD1024507,PROD10541,Aurex Sparkling Water Pack,Grocery,1,25.0,25.0
OI2068110,ORD1024507,PROD10539,Marlow & Co Olive Oil,Grocery,1,9.69,9.69
OI2068111,ORD1024508,PROD10172,Marlow & Co Blender,Home & Kitchen,1,31.78,31.78
OI2068112,ORD1024508,PROD10593,Halcyon Olive Oil,Grocery,2,7.72,15.44
OI2068113,ORD1024508,PROD10162,Bluepeak Table Lamp,Home & Kitchen,4,64.39,257.56
OI2068114,ORD1024508,PROD10530,Nimbus Honey Jar,Grocery,1,7.19,7.19
OI2068115,ORD1024509,PROD10443,Trueform Travel Guide,Books,1,27.03,27.03
OI2068116,ORD1024509,PROD10108,Nimbus Hooded Sweatshirt,Apparel,1,29.23,29.23
OI2068117,ORD1024509,PROD10389,Verdant Children's Picture Book,Books,1,9.65,9.65
OI2068118,ORD1024510,PROD10035,Northline USB-C Hub,Electronics,1,17.41,17.41
OI2068119,ORD1024510,PROD10216,Verdant Throw Pillow,home & kitchen,1,28.21,28.21
OI2068120,ORD1024510,PROD10067,Halcyon Mechanical Keyboard,Electronics,1,41.89,41.89
OI2068121,ORD1024511,PROD10521,Halcyon Board Game,Toys & Games,1,50.0,50.0
OI2068122,ORD1024511,PROD10461,Marlow & Co Outdoor Playset,Toys & Games,1,38.05,38.05
OI2068123,ORD1024511,PROD10456,Northline Plush Toy,Toys & Games,1,22.31,22.31
OI2068124,ORD1024511,PROD10505,Nimbus Building Blocks Set,Toys & Games,1,50.0,50.0
OI2068125,ORD1024512,PROD10339,Nimbus Dumbbell Set,Sports & Outdoors,1,40.53,40.53
OI2068126,ORD1024512,PROD10566,Cedar Grove Granola,Grocery,1,25.0,25.0
OI2068127,ORD1024512,PROD10365,Trueform Resistance Bands,Sports & Outdoors,1,9.57,9.57
OI2068128,ORD1024512,PROD10539,Marlow & Co Olive Oil,Grocery,1,9.69,9.69
OI2068129,ORD1024513,PROD10181,Bluepeak Cutlery Set,Home & Kitchen,1,15.24,15.24
OI2068130,ORD1024514,PROD10123,Bluepeak Slim Fit Jeans,Apparel,1,32.63,32.63
OI2068131,ORD1024514,PROD10141,Marlow & Co Hooded Sweatshirt,Apparel,2,60.0,120.0
OI2068132,ORD1024515,PROD10326,Aurex Camping Tent,Sports & Outdoors,1,66.5,66.5
OI2068133,ORD1024515,PROD10507,Nimbus Remote Control Car,Toys & Games,3,31.71,95.13
OI2068134,ORD1024516,PROD10458,Bluepeak Puzzle 1000pc,Toys & Games,1,49.59,49.59
OI2068135,ORD1024516,PROD10169,Marlow & Co Throw Pillow,Home & Kitchen,1,13.33,13.33
OI2068136,ORD1024517,PROD10105,Marlow & Co Wool Sweater,Apparel,1,22.11,22.11
OI2068137,ORD1024517,PROD10367,Halcyon Water Bottle,Sports & Outdoors,1,17.05,17.05
OI2068138,ORD1024517,PROD10145,Nimbus Yoga Pants,Apparel,2,33.08,66.16
OI2068139,ORD1024518,PROD10011,Nimbus Mechanical Keyboard,Electronics,1,46.54,46.54
OI2068140,ORD1024519,PROD10022,Cedar Grove Bluetooth Speaker,Electronics,1,44.23,44.23
OI2068141,ORD1024520,PROD10288,Marlow & Co Body Lotion,Beauty & Personal Care,1,19.61,19.61
OI2068142,ORD1024520,PROD10273,Kensho Electric Toothbrush,Beauty & Personal Care,2,19.05,38.1
OI2068143,ORD1024520,PROD10246,Marlow & Co Shampoo,Beauty & Personal Care,1,16.81,16.81
OI2068144,ORD1024520,PROD10290,Verdant Vitamin C Serum,Beauty & Personal Care,1,30.48,30.48
OI2068145,ORD1024521,PROD10199,Nimbus Throw Pillow,Home & Kitchen,2,27.37,54.74
OI2068146,ORD1024521,PROD10434,Nimbus Children's Picture Book,Books,1,11.17,11.17
OI2068147,ORD1024522,PROD10192,Nimbus Blender,Home & Kitchen,1,17.91,17.91
OI2068148,ORD1024522,PROD10250,Halcyon Body Lotion,Beauty & Personal Care,1,15.66,15.66
OI2068149,ORD1024523,PROD10455,Kensho Puzzle 1000pc,Toys & Games,1,22.72,22.72
OI2068150,ORD1024523,PROD10357,Trueform Foam Roller,Sports & Outdoors,1,31.39,31.39
OI2068151,ORD1024523,PROD10003,Nimbus Router,Electronics,1,39.71,39.71
OI2068152,ORD1024523,PROD10463,Halcyon Board Game,Toys & Games,1,9.45,9.45
OI2068153,ORD1024524,PROD10201,Cedar Grove Coffee Maker,Home & Kitchen,1,58.28,58.28
OI2068154,ORD1024524,PROD10440,Nimbus Children's Picture Book,Books,1,18.24,18.24
OI2068155,ORD1024524,PROD10156,Kensho Non-Stick Pan,Home & Kitchen,1,19.52,19.52
OI2068156,ORD1024525,PROD10055,Cedar Grove Noise-Cancelling Headphones,Electronics,1,26.32,26.32
OI2068157,ORD1024526,PROD10136,Aurex Cotton T-Shirt,Apparel,1,27.88,27.88
OI2068158,ORD1024527,PROD10236,Marlow & Co Lip Balm Set,Beauty & Personal Care,2,40.0,80.0
OI2068159,ORD1024527,PROD10523,Trueform Outdoor Playset,Toys & Games,1,30.5,30.5
OI2068160,ORD1024527,PROD10269,Kensho Electric Toothbrush,Beauty & Personal Care,1,13.77,13.77
OI2068161,ORD1024527,PROD10524,Cedar Grove Craft Kit,Toys & Games,1,22.73,22.73
OI2068162,ORD1024528,PROD10200,Nimbus Bath Towel Set,Home & Kitchen,1,13.42,13.42
OI2068163,ORD1024528,PROD10556,Trueform Sparkling Water Pack,Grocery,1,14.26,14.26
OI2068164,ORD1024529,PROD10054,Trueform Router,Electronics,2,25.9,51.8
OI2068165,ORD1024529,PROD10027,Marlow & Co Router,Electronics,1,53.54,53.54
OI2068166,ORD1024529,PROD10049,Bluepeak Power Bank,Electronics,1,15.0,15.0
OI2068167,ORD1024530,PROD10463,Halcyon Board Game,Toys & Games,1,9.45,9.45
OI2068168,ORD1024530,PROD10480,Verdant Puzzle 1000pc,Toys & Games,1,45.39,45.39
OI2068169,ORD1024531,PROD10587,Cedar Grove Green Tea Box,Grocery,1,25.0,25.0
OI2068170,ORD1024531,PROD10585,Kensho Olive Oil,Grocery,2,25.0,50.0
OI2068171,ORD1024531,PROD10534,Aurex Green Tea Box,Grocery,1,25.0,25.0
OI2068172,ORD1024532,PROD10114,Verdant Slim Fit Jeans,Apparel,2,60.0,120.0
OI2068173,ORD1024532,PROD10087,Verdant Hooded Sweatshirt,Apparel,1,22.0,22.0
OI2068174,ORD1024532,PROD10086,Nimbus Yoga Pants,Apparel,1,13.84,13.84
OI2068175,ORD1024533,PROD10470,Marlow & Co Building Blocks Set,Toys & Games,1,48.16,48.16
OI2068176,ORD1024533,PROD10155,Northline Air Fryer,Home & Kitchen,2,70.77,141.54
OI2068177,ORD1024534,PROD10043,Bluepeak USB-C Hub,Electronics,2,15.08,30.16
OI2068178,ORD1024534,PROD10538,Kensho Granola,Grocery,1,6.95,6.95
OI2068179,ORD1024534,PROD10046,Northline Wireless Earbuds,Electronics,1,39.0,39.0
OI2068180,ORD1024534,PROD10548,Aurex Honey Jar,Grocery,1,25.0,25.0
OI2068181,ORD1024534,PROD10038,Aurex Webcam,Electronics,1,18.49,18.49
OI2068182,ORD1024535,PROD10477,Northline Craft Kit,Toys & Games,1,15.16,15.16
OI2068183,ORD1024535,PROD10512,Northline Puzzle 1000pc,Toys & Games,1,12.49,12.49
OI2068184,ORD1024535,PROD10473,Cedar Grove Remote Control Car,Toys & Games,1,39.09,39.09
OI2068185,ORD1024535,PROD10477,Northline Craft Kit,Toys & Games,1,15.16,15.16
OI2068186,ORD1024536,PROD10354,Nimbus Yoga Mat,Sports & Outdoors,1,13.44,13.44
OI2068187,ORD1024536,PROD10482,Aurex Remote Control Car,Toys & Games,1,32.71,32.71
OI2068188,ORD1024537,PROD10277,Verdant Electric Toothbrush,Beauty & Personal Care,1,40.0,40.0
OI2068189,ORD1024537,PROD10509,Aurex Action Figure,Toys & Games,1,8.66,8.66
OI2068190,ORD1024538,PROD10214,Marlow & Co Coffee Maker,Home & Kitchen,2,73.93,147.86
OI2068191,ORD1024538,PROD10038,Aurex Webcam,Electronics,1,18.49,18.49
OI2068192,ORD1024538,PROD10181,Bluepeak Cutlery Set,Home & Kitchen,1,15.24,15.24
OI2068193,ORD1024538,PROD10010,Cedar Grove Router,Electronics,1,17.96,17.96
OI2068194,ORD1024538,PROD10221,Aurex Cutlery Set,Home & Kitchen,1,6.0,6.0
OI2068195,ORD1024539,PROD10023,Verdant Bluetooth Speaker,Electronics,1,15.0,15.0
OI2068196,ORD1024539,PROD10060,Northline 4K Monitor,Electronics,1,147.37,147.37
OI2068197,ORD1024540,PROD10579,Halcyon Green Tea Box,Grocery,1,20.48,20.48
OI2068198,ORD1024540,PROD10267,Verdant Sunscreen SPF50,Beauty & Personal Care,1,14.25,14.25
OI2068199,ORD1024540,PROD10568,Northline Trail Mix,Grocery,1,10.62,10.62
OI2068200,ORD1024540,PROD10288,Marlow & Co Body Lotion,Beauty & Personal Care,2,19.61,39.22
OI2068201,ORD1024541,PROD10227,Aurex Facial Cleanser,Beauty & Personal Care,1,40.0,40.0
OI2068202,ORD1024541,PROD10555,Cedar Grove Granola,Grocery,1,25.0,25.0
OI2068203,ORD1024541,PROD10066,Kensho Webcam,Electronics,1,33.79,33.79
